Item ID,Barcode / gtin,Google Category,Google Sub Category,Google third layer Category,Product Name,Product Category,,,,,,,,,,
5f3e15dee37836003061a1c0,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO SONA 2 Cruise 聲波震動按摩器 黑色,,,,,,,,,,,
5f48e9ca6b3c6a002aab2100,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO SONA 2 陰蒂聲波吸啜震動器 桃紅色,,,,,,,,,,,
5f48e9ca6b3c6a002aab2100,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO SONA 2 陰蒂聲波吸啜震動器 紫色,,,,,,,,,,,
5f48e9ca6b3c6a002aab2100,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO SONA 2 陰蒂聲波吸啜震動器 黑色,,,,,,,,,,,
607a86d2fd92c22f43f27d3f,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO SORAYA WAVE 兔耳按摩棒 午夜藍色,,,,,,,,,,,
607a86d2fd92c22f43f27d3f,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO SORAYA WAVE 兔耳按摩棒 紫色,,,,,,,,,,,
607a86d2fd92c22f43f27d3f,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO SORAYA WAVE 兔耳按摩棒 黑色,,,,,,,,,,,
6350b12c1de0950028994942,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO TIANI Harmony APP控制 情侶共震器 藍色,,,,,,,,,,,
6350b12c1de0950028994942,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO TIANI Harmony APP控制 情侶共震器 黑色,,,,,,,,,,,
607987b99d426d0035bca17d,7.35002E+12,string:mature,string:erotic,string:sex_toys,LELO TIANI? 3 無線遙控共震按摩器 櫻桃色,,,,,,,,,,,
607987b99d426d0035bca17d,7.35002E+12,string:mature,string:erotic,string:sex_toys,LELO TIANI? 3 無線遙控共震按摩器 紫色,,,,,,,,,,,
607987b99d426d0035bca17d,7.35002E+12,string:mature,string:erotic,string:sex_toys,LELO TIANI? 3 無線遙控共震按摩器 黑色,,,,,,,,,,,
628323ac7ac6fa0024ca04b1,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO TIANI? DUO 無線遙控共震按摩器 藍色,,,,,,,,,,,
628323ac7ac6fa0024ca04b1,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO TIANI? DUO 無線遙控共震按摩器 黑色,,,,,,,,,,,
643502be0a6c58001a866bc1,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO Tor 3 陰莖震動環 (藍色/黑色/紫色) 紫色,,,,,,,,,,,
643502be0a6c58001a866bc1,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO Tor 3 陰莖震動環 (藍色/黑色/紫色) 藍色,,,,,,,,,,,
643502be0a6c58001a866bc1,7.35008E+12,string:mature,string:erotic,string:sex_toys,LELO Tor 3 陰莖震動環 (藍色/黑色/紫色) 黑色,,,,,,,,,,,
635f28c8ede6b3001cec637e,7.35002E+12,string:health_beauty,string:personal_care,string:massage_relaxation,LELO 按摩蠟燭 (雪梨及雪松木味/ 雲呢拿香草奶油味/ 黑胡椒石榴味) 雪梨及雪松木味,,,,,,,,,,,
635f28c8ede6b3001cec637e,7.35002E+12,string:health_beauty,string:personal_care,string:massage_relaxation,LELO 按摩蠟燭 (雪梨及雪松木味/ 雲呢拿香草奶油味/ 黑胡椒石榴味) 雲呢拿香草奶油味,,,,,,,,,,,
635f28c8ede6b3001cec637e,7.35002E+12,string:health_beauty,string:personal_care,string:massage_relaxation,LELO 按摩蠟燭 (雪梨及雪松木味/ 雲呢拿香草奶油味/ 黑胡椒石榴味) 黑胡椒石榴味,,,,,,,,,,,
5f47cc304e995a0051357a8d,7.35002E+12,string:health_beauty,string:personal_care,string:deodorant_anti_perspirant,LELO 玩具清潔噴霧 60ml,,,,,,,,,,,
5f47c75241266d003921d4be,7.35002E+12,string:health_beauty,string:personal_care,string:personal_lubricants,LELO 私密保濕潤滑劑 150ml,,,,,,,,,,,
5f47c615ef63b0005157ba77,7.35002E+12,string:health_beauty,string:personal_care,string:personal_lubricants,LELO 私密保濕潤滑劑 75ml,,,,,,,,,,,
60c320e7a47b13001416b189,4.89081E+12,string:mature,string:erotic,string:sex_toys,LeWand Original Silicone Texture Covers 按摩頭配件 灰黑色,,,,,,,,,,,
649d2840d2a3fd0011faeffa,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele SM 動物園 拘束具 13件套,,,,,,,,,,,
63f6dda9ba8d87001a3c8069,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮革分岔拍板 酒紅色,,,,,,,,,,,
63f6e741e8672b000e54566d,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮革腳扣 酒紅色,,,,,,,,,,,
63bfd8dc709de1001db5c451,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bitch 頸圈 黑色,,,,,,,,,,,
63f5e7593defac0020711b32,80490,string:mature,string:erotic,string:sex_toys,Liebe Seele Bondage Large Storage Bag Cylindrical 收納袋 酒紅色,,,,,,,,,,,
63f7126ce0415c0014df975d,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bound You II 手工製狂野紳士鞭子,,,,,,,,,,,
63f71c426164c30017474e75,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bound You II 麻製口塞,,,,,,,,,,,
63f72b55a53aad0014a255d7,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bound You II 麻製四肢束縛 新手套裝,,,,,,,,,,,
63f71eea4350fc0014ad830c,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bound You II 麻製束縛 散鞭子,,,,,,,,,,,
63f72208e7d220002308f94b,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bound You II 麻製束縛連手扣,,,,,,,,,,,
62382e3183bd66001d18ee9b,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bound You II 麻製項圈 連束縛繩,,,,,,,,,,,
63f7257d01fca6001754b668,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Bound You II 麻製頸圈連手扣束縛,,,,,,,,,,,
649d2e30d2a3fd000efaf3fd,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Dark Secret 皮革手銬帶金色鏈,,,,,,,,,,,
63f6d47113999f001480669d,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Delux 皮革穿戴式束帶 酒紅色,,,,,,,,,,,
63f7376b5c4c4c0020be54ca,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Fairy Collection 羊皮口塞 粉紅色,,,,,,,,,,,
63f738f963760000140c4c49,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Fairy Collection 羊皮手扣 粉紅色,,,,,,,,,,,
63f7371576a7fa00117a52ab,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Fairy Collection 羊皮眼罩 粉紅色,,,,,,,,,,,
63f739482d56b400110ca05b,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Fairy Collection 羊皮腳扣 粉紅色,,,,,,,,,,,
63f738a297b8010014adeb5a,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Fairy Collection 羊皮頸圈連牽帶 粉紅色,,,,,,,,,,,
63f7359ef1903b002016581d,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Macaron 9 件捆綁套裝 (蜜瓜色/薄荷色) 薄荷色,,,,,,,,,,,
63f7359ef1903b002016581d,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Macaron 9 件捆綁套裝 (蜜瓜色/薄荷色) 蜜瓜色,,,,,,,,,,,
649d37bcd2229100200fe2c5,3.70044E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Pink Dream 皮革眼罩,,,,,,,,,,,
649d2a019cc4e20930177d42,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Pink Dream 皮革眼罩,,,,,,,,,,,
63f5d4c6c13e55000e1b1150,804881,string:mature,string:erotic,string:sex_toys,Liebe Seele Secret Bondage Large Storage Bag Oblong 玩具收納袋 (酒紅色/黑色) 酒紅色,,,,,,,,,,,
63f5d4c6c13e55000e1b1150,804892,string:mature,string:erotic,string:sex_toys,Liebe Seele Secret Bondage Large Storage Bag Oblong 玩具收納袋 (酒紅色/黑色) 黑色,,,,,,,,,,,
63bfd75fb878790020599093,CL-80505BK,string:mature,string:erotic,string:sex_toys,Liebe Seele Slut 頸圈 黑色,,,,,,,,,,,
63f6d0fe4e5c5f0020d19df5,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Wine Red Delux Cow Leather Strap on Forced 貞操帶,,,,,,,,,,,
63f6e3bf4c5256000e92a7c2,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Wine Red Deluxe 皮革大腿扣 (S/L) L,,,,,,,,,,,
63f6e3bf4c5256000e92a7c2,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Wine Red Deluxe 皮革大腿扣 (S/L) S,,,,,,,,,,,
63f6d9e06369d50020ef0086,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele Wine Red Deluxe 皮革頸圈連牽帶及鎖,,,,,,,,,,,
64a623696935d0000ece2e69,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe seele 五輪玫瑰金滾輪,,,,,,,,,,,
61c2dd14253452002f1b3dcb,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 夏日青空藍色 SM 8件套裝,,,,,,,,,,,
62b043271273f10021addc31,NC-80332LB,string:mature,string:erotic,string:sex_toys,Liebe Seele 夜光乳頭夾,,,,,,,,,,,
626b595c26aeaf001e7ca337,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 有機矽口塞球,,,,,,,,,,,
626b5cbd50aee563390fc54b,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 有機矽手銬 粉紅色,,,,,,,,,,,
6242b96c3afa2b001264b3ed,OGS-05,string:mature,string:erotic,string:sex_toys,Liebe Seele 有機矽腳扣,,,,,,,,,,,
61c2e27a6ba9ad00293b028b,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 束縛你 捆綁套裝 12件裝,,,,,,,,,,,
603478d4e08f660026e7ece8,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮帶矽膠球形口枷 深啡色 brown,,,,,,,,,,,
603478d4e08f660026e7ece8,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮帶矽膠球形口枷 黑色 black,,,,,,,,,,,
62cea9f5a6d0980026d4d0e2,8.46542E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮製四肢捆綁扣 白色,,,,,,,,,,,
62cea8dbc8c99400266d3e36,8.46542E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮製腳銬 白色,,,,,,,,,,,
63f6ea156369d50017ef0c23,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮革手銬 酒紅色,,,,,,,,,,,
62a4bd4812769c0018f1fc88,BF-80036BR,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮革眼罩 啡色,,,,,,,,,,,
62a4bd4812769c0018f1fc88,BF-80316BK,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮革眼罩 黑色,,,,,,,,,,,
62382bb07069ce002f21818d,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 皮革頸圈連牽帶 酒紅色 CL-80069,,,,,,,,,,,
615d1435dee4990033ac50ff,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 閃亮櫻花粉色 SM 8件套裝,,,,,,,,,,,
61b4d67ff65078001e6345de,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 鮮豔彩虹紫色 SM 8件套裝,,,,,,,,,,,
623832a0f1e2d10026aceca0,4.58256E+12,string:mature,string:erotic,string:sex_toys,Liebe Seele 麻製心形鎖扣 頸圈,,,,,,,,,,,
63f8287815fb77001682e41b,44892682,string:mature,string:erotic,string:sex_toys,Liebe Seele 麻製束縛繩 10m,,,,,,,,,,,
61a31ba0e64633003bad41c2,4.57316E+12,string:health_beauty,string:personal_care,string:personal_lubricants,Ligre Japan Hands Rush 便攜式潤滑液 10片裝,,,,,,,,,,,
60091a5550bd0b001aa826a4,8.7179E+12,string:mature,string:erotic,string:sex_toys,Lock-a-Willy 矽膠貞操鎖 - 黑色,,,,,,,,,,,
626bfef926aeaf002d7ce9e2,4.71015E+12,string:health_beauty,string:personal_care,string:deodorant_anti_perspirant,Love Dear 女性專用 0號?私膚沐浴露 滋潤乳香版,,,,,,,,,,,
5f913aab0887d60014f2bb3e,4.71015E+12,string:health_beauty,string:personal_care,string:deodorant_anti_perspirant,Love Dear 女性專用 0號私膚沐浴露 經典日常版,,,,,,,,,,,
5fa920e025751a00298c28fe,48847824,string:health_beauty,string:personal_care,string:deodorant_anti_perspirant,Love Dear 女性專用 0號私膚露 隨身包 5ml,,,,,,,,,,,
61c409909842010026e35c05,4.71015E+12,string:health_beauty,string:personal_care,string:deodorant_anti_perspirant,Love Dear 女性專用 3號私膚輕噴霧 10ml,,,,,,,,,,,
5f9146b54c50fb00265f7400,4.71015E+12,string:health_beauty,string:personal_care,string:deodorant_anti_perspirant,Love Dear 男性專用 1號私膚露 250ml,,,,,,,,,,,
5fa92235e075fb16c52c0271,69356464,string:health_beauty,string:personal_care,string:deodorant_anti_perspirant,Love Dear 男性專用 1號私膚露 隨身包 5ml,,,,,,,,,,,
63632a34e9098100197b9b4d,4.71015E+12,string:mature,string:erotic,string:sex_toys,Love Dear 禮盒,,,,,,,,,,,
63632a34e9098100197b9b4d,4.71015E+12,string:mature,string:erotic,string:sex_toys,Love Dear 禮盒,,,,,,,,,,,
5faa711eef7ebc54095b8c8a,8.7177E+12,string:mature,string:erotic,string:erotic_games,Love Dice KAMA SUTRA 情趣骰子,,,,,,,,,,,
62a46d86dbf3330015cc1a90,4.5732E+12,string:health_beauty,string:personal_care,string:personal_lubricants,Love Factor AENUS CREAM 悶? 菊感 感度提升後庭保護潤滑液,,,,,,,,,,,
63903d94f8fa300013ccaab7,4.5732E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Love Factor Back Fire 10 Anus Cock 仿真肛塞陽具震動器,,,,,,,,,,,
626003a07948c20015b0fbe0,4.5732E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Love Factor Back Fire 10 Camel 後庭肛塞震動器,,,,,,,,,,,
62891ee6a1e295002a68f69f,4.5732E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Love Factor Back Fire Aenus Base 後庭震動器,,,,,,,,,,,
62891bc7a1e295001568f553,4.5732E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Love Factor Back Fire Aenus Break 遙控後庭震動器,,,,,,,,,,,
6167fa87cfa3d500293c5a35,4.5732E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Love Factor Back Fire Newbie 緊縛之陰莖型後庭肛塞震動器 黑色,,,,,,,,,,,
64759a45fee3330011170014,4.5732E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Love Factor Backfire NOVA TORRID 後庭按摩器 炙熱黑,,,,,,,,,,,
6229a07759cebb001d0cb6e6,8.7195E+12,string:mature,string:erotic,string:sex_toys,LOVEBOXXX I Love You 情愛挑逗 禮物包,,,,,,,,,,,
622988f84917190032ba3a5b,8.7195E+12,string:mature,string:erotic,string:sex_toys,LOVEBOXXX Kinky Fantasy 拘禁之慾 禮物包,,,,,,,,,,,
62298e1dcb1740002057f9b6,8.7195E+12,string:mature,string:erotic,string:sex_toys,LOVEBOXXX Let's Celebrate 禁慾狂歡 禮物包,,,,,,,,,,,
62289e943fa543001d1ecfab,7.28361E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Calor 深度感應加熱 電動飛機杯,,,,,,,,,,,
60a8725ed2564a003b716f26,7.28361E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Diamo 遠程遙控智能陰莖環,,,,,,,,,,,
611e1abfee2a4f001d586cdc,7.28361E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Dolce 智能雙重刺激 G 點震動器,,,,,,,,,,,
6359fca988ceac0013fd6e96,7.28361E+11,string:mature,string:erotic,string:sex_toys,Lovense Domi 2 智能控制按摩棒,,,,,,,,,,,
600c1e00220447001ddba96c,7.28361E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Edge 2 可調節式前列腺按摩器,,,,,,,,,,,
6359fda72b90c10013a22444,6.97268E+12,string:mature,string:erotic,string:sex_toys,Lovense Exomoon 籃牙智能APP控制 唇膏型震動器,,,,,,,,,,,
5ff16facdf4918001a887ff8,7.28361E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Ferri 智能遙控內褲震動器,,,,,,,,,,,
63a1480678a3bf0014180804,6.97268E+12,string:mature,string:erotic,string:sex_toys,Lovense Flexer APP控制 仿手指G點內褲震動器,,,,,,,,,,,
638ad8d2c518d60010c2c49a,6.97268E+12,string:mature,string:erotic,string:sex_toys,Lovense Gemini APP控制 乳頭夾,,,,,,,,,,,
638ad8652c8c86001fbd6e01,6.97268E+12,string:mature,string:erotic,string:sex_toys,Lovense Gravity APP控制 自動抽插按摩棒,,,,,,,,,,,
61993830738707002cc3bdc1,6.97268E+12,string:mature,string:erotic,string:sex_toys,LOVENSE Gush 智能男士自慰震動環,,,,,,,,,,,
61c43a9ac256f64188522476,7.28361E+11,string:health_beauty,string:personal_care,string:enema_kits_supplies,LOVENSE Hush 2 遠端智能 後庭震動肛塞 (2個尺寸) 1 寸,,,,,,,,,,,
61c43a9ac256f64188522476,7.28361E+11,string:health_beauty,string:personal_care,string:enema_kits_supplies,LOVENSE Hush 2 遠端智能 後庭震動肛塞 (2個尺寸) 2.25 寸,,,,,,,,,,,
61726b41128cbb0026683a58,6.97268E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,LOVENSE Hyphy 遠端智能高頻雙頭點潮筆按摩棒,,,,,,,,,,,
5f4b6cb01845cb004e23ed40,7.28361E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Max 2 智能無線遙控飛機杯,,,,,,,,,,,
5f75d6d9685aa219ee249b80,7.1445E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Nora 360° 旋轉式 智能無線遙控震動棒,,,,,,,,,,,
60d456ee00166f002333fe22,7.28361E+11,string:mature,string:erotic,string:sex_toys,LOVENSE Osci 2 遠端智能遙控G點按摩棒,,,,,,,,,,,
638ad951df848200199fd210,7.28361E+11,string:mature,string:erotic,string:sex_toys,Lovense Tenera 智能APP控制蜜豆吸啜器,,,,,,,,,,,
601236cb4300d100386824b0,8.7179E+12,string:health_beauty,string:personal_care,string:massage_relaxation,LOVERSPREMIUM - BED OF ROSES 玫瑰花連蠟燭燈套裝,,,,,,,,,,,
6039c50939d22d001121ce2b,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy 10"" 仿射精假陽具 - 肉色 L",,,,,,,,,,,
63a0331470ace90014c58fcc,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy 10米束縛繩 粉紅色,,,,,,,,,,,
63a0331470ace90014c58fcc,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy 10米束縛繩 紅色,,,,,,,,,,,
63a0331470ace90014c58fcc,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy 10米束縛繩 紫色,,,,,,,,,,,
63a0331470ace90014c58fcc,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy 10米束縛繩 黑色,,,,,,,,,,,
6039bf70ed626c001491a5ec,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy 11"" 仿射精假陽具 - 肉色 XL",,,,,,,,,,,
60feb59ec6e1b20032a90e1e,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy 7"" 極柔軟仿真陽具 肉色",,,,,,,,,,,
639bf663ce1e26002038fe52,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy 8.5'' 陽具連睾丸,,,,,,,,,,,
6177b4d1714d71002f515ed4,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy 8.8"" 極柔軟仿真陽具 肉色",,,,,,,,,,,
6177a098bd27ab002f7ec0eb,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy 9"" 仿射精假陽具 - 肉色 L",,,,,,,,,,,
639becc82a3ed0001dc69564,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy Add 2"" Pleasure X Tender 愉悅隻假陽具",,,,,,,,,,,
61dbdd3ce5dbd1002932e517,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bitch 內褲 連遙控震動器 M/L,,,,,,,,,,,
61dbdd3ce5dbd1002932e517,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bitch 內褲 連遙控震動器 XL/XXL,,,,,,,,,,,
61dbdd3ce5dbd1002932e517,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bitch 內褲 連遙控震動器 XS/S,,,,,,,,,,,
639fecf1a094f1000e50a8a5,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bondage Fetish 啞黑色光面項圈帶連鐵鏈,,,,,,,,,,,
63a0393b6e355c001dab9d76,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bondage Fetish 愉悅腳扣,,,,,,,,,,,
6291eae0a7ad16001b3ea8b7,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bondage Fetish 新手激情鞭子,,,,,,,,,,,
6283884b1dd861001e9a1994,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bondage Fetish 皮帶頸帶連繩帶 (金/銀) 金色 gold,,,,,,,,,,,
6283884b1dd861001e9a1994,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bondage Fetish 皮帶頸帶連繩帶 (金/銀) 銀色 Silver,,,,,,,,,,,
61e51d64e9ed9f00262a6ce4,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Bondage Fetish 豪華灌腸器 23.8cm,,,,,,,,,,,
63a0352532eaa2000e6ac1e2,88756845,string:mature,string:erotic,string:sex_toys,Lovetoy Fetish Pleasure 蓬鬆手銬 (紅色/粉紅色/黑色) 粉紅色,,,,,,,,,,,
63a0352532eaa2000e6ac1e2,10726627,string:mature,string:erotic,string:sex_toys,Lovetoy Fetish Pleasure 蓬鬆手銬 (紅色/粉紅色/黑色) 紅色,,,,,,,,,,,
63a0352532eaa2000e6ac1e2,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Fetish Pleasure 蓬鬆手銬 (紅色/粉紅色/黑色) 黑色,,,,,,,,,,,
63a0375499a27a0011740f85,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Fetish Pleasure 蓬鬆毛毛腳扣,,,,,,,,,,,
63a037e3981465670712465f,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Fetish Pleasure 金屬腳扣,,,,,,,,,,,
63a029d1be99040014078c0e,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Flawless Clear 仿真按摩棒 7.5'',,,,,,,,,,,
614aa434d6df5c002ac8e5f4,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Flawless Clear 假陽具 後庭塞 6.5吋,,,,,,,,,,,
614aa76a6963ac0035d02c8d,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Flawless Clear 後庭塞 6吋,,,,,,,,,,,
63a02736402b6000170ae759,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,"Lovetoy Flawless Clear 藍色前列腺塞 (6.0'' / 6.5"") 6.0''",,,,,,,,,,,
63a02736402b6000170ae759,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,"Lovetoy Flawless Clear 藍色前列腺塞 (6.0'' / 6.5"") 6.5""",,,,,,,,,,,
6039c918998394003b9305e5,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy Flawless 假陽具 7.0"" - 透明",,,,,,,,,,,
604ef90464f755003b2bea75,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Flawless 陰莖套 ＋1'' - 透明,,,,,,,,,,,
604ef63a6c32cb00204839b7,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Flawless 陰莖套 ＋2'' - 透明,,,,,,,,,,,
601685e647d2650038b26487,6.97026E+12,string:mature,string:erotic,string:sex_toys,"Lovetoy Flawless 雙頭假陽具 12"" - 透明",,,,,,,,,,,
639c1329c7a6d60011d2dd3f,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy FUCK ME 十字紋乳貼,,,,,,,,,,,
62b2ca7e7ce44b00186416e8,6.97026E+12,string:mature,string:erotic,string:sex_toys,Lovetoy Maximizer Worx VX3 增大電動泵 黑色,,,,,,,,,,,
6140859771c0090014848f11,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rasca 10頻震動組合式鎖精後庭按摩器,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 深藍色,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 粉紅色,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 紅色,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 紫紅色,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 紫色,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 綠色,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 藍色,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 透明,,,,,,,,,,,
63a022f1c3110f001df438fd,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 經典金屬後庭塞 S 黑色,,,,,,,,,,,
63a01d1373d1fc0023c3129b,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 螺旋金屬後庭塞 深藍色,,,,,,,,,,,
63a01d1373d1fc0023c3129b,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 螺旋金屬後庭塞 紅色,,,,,,,,,,,
63a01d1373d1fc0023c3129b,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 螺旋金屬後庭塞 紫色,,,,,,,,,,,
63a01d1373d1fc0023c3129b,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 螺旋金屬後庭塞 綠色,,,,,,,,,,,
63a01d1373d1fc0023c3129b,6.97026E+12,string:health_beauty,string:personal_care,string:enema_kits_supplies,Lovetoy Rosebud 螺旋金屬後庭塞 藍色,,,,,,,,,,,
