Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,批發商戶 Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant 批發商戶 Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
605d9baf8dfd7e003be0fc9d,Sliquid Balance Soak Bath Gel 225ml,Sliquid Balance Soak 泡泡浴劑 255ml,,,Sliquid Balance Soak Bath Gel 225ml,Sliquid Balance Soak 泡泡浴劑 255ml,"Immerse your senses in this aromatic foam bath, which can soothe the skin while touching the most intimate areas.The formula does not contain any harsh chemicals normally associated with bath products. The ingredients in Soak comb",讓您的感官沉浸在這款芳香泡沫浴中，既能舒緩肌膚，又能撫觸最私密的部位。 配方中不含任何通常與沐浴產品相關的刺激性化學物質，Soak中的成分結合在一起，提供保濕浸泡體驗，將您的心靈帶到充滿櫻花樹的日本花園中心。 不含甘油和不含防腐劑的Sliquid Soak含有櫻花和檸檬精油，天然海鹽和乳木果油，營造出華麗的家庭水療體驗。該產品100％不含DEA，麵筋，甘油，乙二醇，對羥基苯甲酸酯，PEG，丙二醇，山梨糖醇和硫酸鹽。 100％素食主義者友好，無毒且低變應原性,"泡泡浴劑, Sliquid Soak, Sliquid Balance Soak, 美國Sliquid – 泡泡浴Soak Bubble Bath – 綠茶Green Tea, 美國Sliquid 泡泡浴, Sliquid 泡泡浴",N,N,,,Y,Sliquid,N,186,176,,166,0,0,0,0,N,Y,50,E25989,9,,1,,,6229bc5e768c7000320ffa83,,Limoncello檸檬,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,E28377,,,894147000555,6229bc5e768c7000320ffa91,Primary,faa67a042028b0e1e3976fe24b3f189e,c718e9d852870e302c54ef57f7be5aa5
605d9baf8dfd7e003be0fc9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6229bc5e768c7000320ffa84,,Green tea 綠茶,3,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,E25989,,,894147009336,6229bc5e768c7000320ffa94,Primary,aef5e5c39927f0a9e38cbf2fb468fee7,4c5c4de3fa78d582f63ea1c8381b4b3d
605d9baf8dfd7e003be0fc9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6229bc5e768c7000320ffa85,,Coconut papaya 椰子木瓜,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,E25988,,,894147009299,6229bc5e768c7000320ffa97,Primary,7a345dd57ebeeb33de5dcee93353d57b,0118a222fcf25332bd233c2b7493c37d
605d9baf8dfd7e003be0fc9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6229bc5e768c7000320ffa86,,Cherry blossom櫻花,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,E28378,,,894147000562,6229bc5e768c7000320ffa9a,Primary,5a95bddda398ded763b2b4678b0c6bdc,a722366bc164c98e40bbabb60ece4eb7
605da8ba5097900017e8b986,Sliquid Balance Splash Feminine Wash Unscented 255ml,Sliquid Balance Splash 女性私密處清潔劑 自然無香 255ml,,,Sliquid Balance Splash Feminine Wash Unscented 255ml,Sliquid Balance Splash 女性私密處清潔劑 自然無香 255ml,"The American Sliquid organic brand Balance Splash uses natural organic ingredients and is healthy without additives. It can gently cleanse the genitals, keep it fresh and hygienic, and remove peculiar smells. It is made of natural",美國Sliquid有機品牌Balance Splash使用天然有機成份，健康無添加，能夠溫和潔淨陰部，保持清爽衛生，清除異味。 由天然椰子油和海鹽為主要成份，配合陰部皮膚的酸鹼值，適合女性陰部敏感的皮膚，弱酸性、低刺激、純天然成份。有效抑制細菌去除異味，用後清爽而絕不乾燥。不含甘油或任何糖份衍生成分，避免陰道發炎，平衡女性下陰pH值，並改善陰道健康。- 私密清潔配方- 100％純素- 注入經過認證的有機植物- 有助於去除引起異味的細菌- 不含甘油和對羥基苯,"Sliquid Balance Splash 女性私密處清潔劑 天然無味 255ml, 美國Sliquid．Splash 純天然成份女性私密處清洗劑, Sliquid | 美國Sliquid Splash 純天然成份女性私密處清洗劑, Sliquid Splash 自然無香女性私處清潔劑255mL, 美國Sliquid",N,N,,,Y,Sliquid,N,148,0,,138,0,0,0,0,N,,62.4,E29820,0,+0,1,,,,,,,,,,,,,,,,,,,,,894147000241,605da8ba5097900017e8b98b,Primary,82fcdb0a081fef9c8e7dbea0b1dbc958,72ad3690060b0b44023a0de68302ef22
605daae52f8f990755f82a6e,Lelo Beads Plus Weighted Vaginal Beads Set,Lelo Beads Plus 縮陰球套裝,,,Lelo Beads Plus | Weighted Vaginal Beads Set,Lelo Beads Plus 縮陰球套裝,LELO Beads™ Plus is a set of six luxury Ben Wa Balls for a variety of kegel training combinations. It's the most luxurious way to strengthen your pleasure. Your Pleasure Workout is very important to impove floor muscle.,LELO Beads™Plus專為想要改善私密需求並獲得更持久、更强烈性高潮的女性設計，它可提供嚴謹的力量訓練與六種不同重量的球體，從而改善性快感。更重要的是，LELO Beads™Plus的力量訓練組合增多了44%，全部負重球都是採用超級奢華、完全防水、對身體絕對安全的設計。有了這套快樂裝備，你就有機會挑戰你的身體極限，為更持久的高潮做好充分準備。步驟 1 - 瞭解最輕的縮陰球，看其如何適配您的身體。步驟 2 -試用其它重量的縮陰球，找出最適合您的一款步,"Lelo Beads Plus, Lelo Beads Plus 縮陰球套裝 , Lelo Beads Plus, 縮陰球套裝, 縮陰球, 縮陰球點用",N,N,,,Y,LELO,N,699,0,,599,0,0,0,0,N,,275.87,LE659SK34,3,+0,1,,,,,,,,,,,,,,,,,,,7944,,7350075027994,605daae52f8f990755f82a74,Primary,0d550a31fde0343815af7b1990aebdfb,106ba37d7778ab8adedd2f5b69d193c7
605dad89e221a60038c9712b,Erocome Camelopardllis Black,Erocome Camelopardllis 鹿豹座 脉衝式持久訓練按摩器 黑色,,,Erocome Camelopardllis Black,Erocome Camelopardllis 鹿豹座 脉衝式持久訓練按摩器 黑色,"Reach new heights with Erocome Camelopardallis  Waterproof and equipped with a powerful, yet quiet and long-lasting motor, this baddie is a half-wrapping male vibrating masturbator with flapping and vibration functions.",不管軟硬 輕鬆鍛鍊!  不用挺起，直接放入即可享受鍛鍊！ Erocome Camelopardalis 鹿豹座 通過物理脉衝式高頻震動拍撫，不斷讓冠頭對外界運動帶來的刺激感，降低冠頭的敏感度。 在享受快感的同時，能鍛鍊莖體的持久力，延緩射精。採用柔軟、親膚矽膠材質，手感絲滑細膩。,"Erocome, Camelopardllis, 鹿豹座, 脈衝式, 持久訓練, 按摩器, 陰莖鍛鍊, 按摩器, half-wrapping, male masturbator, vibrating penis stroker, frenulum toy, sex toys, male stamina training",N,N,,,Y,Erocome,N,390,0,,0,0,0,0,0,N,,195,,3,+0,1,,新年促銷2023,,,,,,,,,,,,,,,,,,,6970308350579,605dad89e221a60038c97130,Primary,bdd223b64ea27ae267e9941543c2219c,3ef3d6f76b150ba14ce5a4a4fc497357
60617bd6d5f75800262035ba,SSI Japan Araifuyou 001 Cool 180ml,SSI Japan 001 免沖洗潤滑劑 冷感 180ml,,,SSI Japan Araifuyou 001 Cool 180ml,SSI Japan 001 免沖洗潤滑劑 冷感 180ml,"Brand: SSICountry: JapanA new companion appears in the ""Washable unnecessary lotion 001 second series"" that has been supported by many people with the highest blend ratio and easy to use pump type!Once you finish using it you can ","劃時代的免清洗自慰套專用潤滑液登場，使用後即使不沖洗也是不要緊的類型。每當半夜輾轉難眠之際,是否也想來一發？但是用潤滑液和自慰套打完手槍後往往讓人想休息片刻(甚至想直接睡著)，實在懶得再爬起身到浴室清洗擦拭！用它就對了！炎夏即將來臨，想要冰爽感覺的你絕不能錯過它！  -免沖洗，一擦就乾淨 -無色無味 -熱感 -中黏度 -水溶性 -日本製造 -容量：180ml","SSI 001 免沖洗潤滑劑 冷感 180ml，SSI Araifuyou 001 Cool 180ml, SSI Araifuyou 001, Cool ,冷感潤滑劑, 潤滑劑, 免沖洗潤滑劑",N,N,,,Y,SSI Japan,N,118,108,,0,0,0,0,0,N,,42,WOL-0035,54,+0,1,,,,,,,,,,,,,,,,,,,,,4571361302189,60617bd7d5f75800262035bf,Primary,cf6b18e4be51ac37c0e7b93972aec2b1,2effc68a792bc41d8ec0f148736f465e
60617f71fbdf200029ea0f02,SSI Japan Araifuyou 001 Heat 180ml,SSI Japan 001 免沖洗潤滑劑 灼熱 180ml,,,SSI Japan Araifuyou 001 Heat 180ml,SSI Japan 001 免沖洗潤滑劑 灼熱 180ml,"Brand: SSI Japan Country: Japan A new companion appears in the ""Washable unnecessary lotion 001 second series"" that has been supported by many people with the highest blend ratio and easy to use pump type!Once you finish using",品牌: SSI Japan 國家: 日本,"SSI 001 免沖洗潤滑劑 灼熱 180ml, SSI Araifuyou 001 Heat 180ml, Araifuyou, Araifuyou 001 Heat, 免沖洗潤滑劑 灼熱, 灼熱潤滑劑,",N,N,,,Y,SSI Japan,N,128,0,,118,0,0,0,0,N,,26.75,WOL-0041,4,+0,1,,,,,,,,,,,,,,,,,,,,,4582137934909,60617f72fbdf200029ea0f07,Primary,2f5aa97a7d780ee333cee17bcabd418c,9cd4b7f19dc7b025657d120f7880c5e3
606184149b15d80038ef9bd1,SSI Japan Denma Super USB Charging Vibrator Wand Black,SSI Japan Denma Super 超強潮吹按摩棒 黑色,,,SSI Japan Denma Super USB Charging Vibrator Wand Black,SSI Japan Denma Super 超強潮吹按摩棒 黑色,"Diameter (cm): 4.5Length (cm): 27Material: SiliconeBrand: SSICountry: JapanVibration: yesWaterproof: yesMore than was called the best in the ""absolute squid to Denmark"" series the strongest ""pink Denmark plus"", Denmark worthy of t","絕對可稱為最強的Denma 潮吹棒！ Denma 系列的累計銷量為150萬台！ 終極傑作""Pink Denma Super''配得上歷史最強的名字，超過 Denma系列中被稱為最強和最好的""Pink Denma Plus''！絕對可稱為最強的Denma 潮吹棒！ Denma 系列的累計銷量為150萬台！ 終極傑作""Pink Denma Super''配得上歷史最強的名字，超過 Denma系列中被稱為最強和最好的""Pink Denma Plus''！","SSI Japan Denma Super 超強潮吹按摩棒 黑色, SSI Japan Denma Super USB Charging Vibrator Wand Black, SSI Japan Denma, SSI Japan Denma Super, 超強潮吹按摩棒, AV棒, Pink Denma Super",N,N,Pre-order (2 week ),預購貨品 (大約2星期),Y,SSI Japan,N,558,498,,0,0,0,0,0,N,,221,WOD-0035,0,+0,1,,,,,,,,,,,,,,,,,,,,,4571361302738,606184159b15d80038ef9bd6,Primary,387f6f5da0b61509290660f658c2a73c,12cfe441c33540040c7ff8a8d7b5e587
60619a3048a7130026fe878e,Sensuva Handipop Hand Job Massage Gel Orange 125ml,Sensuva Handipop 可食用手指性愛凝膠 橙味 125ml,,,Sensuva Handipop Hand Job Massage Gel Orange 125ml,Sensuva Handipop 手指性愛凝膠 橙味 125ml,"Let your hands work their magic to give him a hand massage he will never forget. HandiPop was created to give him an ultra slippery, extra long handjob and at the end of the massage, you can turn him into your favourite lollipop b","想讓雙手發揮的魔力，給他難忘的手交體驗﹖Sensuva手交Gel以一個超滑的質地給他一個豐富體驗，其滑溜質感增加你雙手的魔力，你可以更快速、更順滑把他按摩、打飛機。完成你的手部運動，可以將他變成一支棍棍糖，可食用配方讓你品嘗一支好味的捧捧糖。－ 不容易被人體吸收，能於身體上留一段時間－ 安全成份，可食用配方，方便完成後女士可幫男士口交－ 解決男士下體的臭味問題，臭味都可減低－ 可同時用於安全套、所有玩具－ 水性及不含Glycerin、parben,Glut","Sensuva Handipop. 手指性愛凝膠, 手指性愛, 手愛 Gel, Sensuva, Handipop",N,N,,,Y,,N,170,0,,0,0,0,0,0,N,,63.46,VL-485,2,+0,1,,,,,,,,,,,,,,,,,,,,,855559009055,60619a3048a7130026fe8794,Primary,19cdc28d18d22f553f5616ae893475b4,6c232a2c430d52fcb53571a522f5210e
6061a0149b15d8003eefa751,Bijoux Indiscrets Za Za Zu Feather Handcuffs,Bijoux Indiscrets Za Za Zu 手銬,,,Bijoux Indiscrets Za Za Zu Handcuffs,Bijoux Indiscrets Za Za Zu 手銬,"Adjustable wrist cuffs with black feathers, connected with a metal chain (length 17 cm). Material: feathers, metal.",可調手腕袖口，黑色羽毛，與金屬鏈（長度17厘米）相連，材質：羽毛，金屬,"Bijoux Indiscrets Za Za Zu 手銬, Bijoux Indiscrets Za Za Zu Handcuffs, Bijoux Indiscrets, SM, 毛毛手銬，",N,N,,,Y,,N,120,0,,0,0,0,0,0,N,,52,BI0030,1,+0,1,,,,,,,,,,,,,,,,,,,,,8437008001081,6061a0149b15d8003eefa756,Primary,9a15b8b096ecd2e7116eeb30e39e5053,6331e17c9a8033dc1c25ae62af936b82
6061a5ac0b313e0035189679,HOT XXL Cream For Men 50 ml,Hot XXL 男士增大膏 50ml,,,HOT XXL Cream For Men 50 ml,Hot XXL 男士增大膏 50ml,"For more masculinity. To improve erections, increase feelings of desire and intensify climax. Used regularly the penis can grow thicker and larger due to this creams unique penetrating action. Definitely to be offered with a pump!",品牌: Hot國家: 奧地利XXL CREME男性50毫升XXL增加霜多氨基和植物提取物組成的獨特營養成分，可以產生深度影響，直接海綿體，可以提高男性的勃起，持續使用可使陰莖。更加壯麗勃起後，增加樂趣，體驗更強烈的性高潮。奧地利血統成分：水（水），異硬脂酸鯨蠟硬脂醇酯，鯨蠟硬脂醇，棕櫚酸鯨蠟酯，甘油，聚二甲基矽氧烷，鯨蠟硬脂醇聚醚-20，辛磺酸（荷荷巴）籽油，尿囊素，生育酚乙酸酯，泛醇，銀杏葉提取物，丙二醇，苯氧乙醇， 甘油二醇，癸二醇，人參根提取物，己二,"Hot 男士 XXL 增強軟膏 50ml, HOT XXL Cream For Men 50 ml, 增強軟膏, 男士增強軟膏, HOT, XXL Cream For Men,HOT XXL陰莖變大膏加強版,奧地利Hot．男士XXL 增大膏-50m",N,N,,,Y,HOT,N,248,0,,0,0,0,0,0,N,,50,251222 (CB),0,+0,1,,,,,,,,,,,,,,,,,,,,,4042342000368,6061a5ac0b313e003518967e,Primary,4b3a6abc00ce956c4999ba4545e2101d,ff34a377efbfe6e9750fe01c8469b246
6061aa13588c2b002cb06b1f,Sensuva Deeply Love You Throat Relaxing Spray Butter Rum 30ml,Sensuva Deeply Love You 深喉口交放鬆噴霧 奶油郎姆酒 30ml,,,Sensuva Deeply Love You Relaxing Spray Butter Rum 30ml,Sensuva Deeply Love You 深喉口交放鬆噴霧 奶油郎姆酒 30ml,"He will fall deeply in love with you when you use this flavored throat desensitizing spray that helps relax your throat muscles and take his love deeper.  - Spray 1-2 pumps into the back of the throat - Effect happens immediately,",Sensuva 所出的 Deeply Love You 系列口交噴霧有五種不同的口味，薄荷朱古力味為口腔帶來一陣清爽清新的感覺令伴侶更能投入其中；肉桂捲味是一種甜甜辣辣的味道，能有效刺激味蕾；咸焦糖味是一種特別的味道，甜而不膩的感覺令人感到新奇；椰子朱古力味給人一種充滿夏天氣息的味道，甜絲絲的朱古力配合清新的椰子味，是多種味覺的饗宴；奶油郎姆酒味具有奶油般的絲滑感，同時帶有奶油的淡香味和具有細致、甜潤的口感，芬芳馥郁的酒精香味。當你使用口交噴霧後，會感覺到,"Sensuva 深喉口交放鬆噴霧 奶油郎姆酒 30ml, 美國SENSUVA- 可食用深喉放鬆噴霧- 朗姆酒口味, 可食用深喉放鬆噴霧, SENSUVA-Throat Relaxing Spray, SENSUVA Deeply Love You 奶油冧酒口愛放鬆噴霧, 美國SENSUVA, 口交噴霧, sensuva",N,N,,,Y,Sensuva,N,140,0,,0,0,0,0,0,N,,45,E25691,1,+0,1,,,,,,,,,,,,,,,,,,,,,855559007273,6061aa13588c2b002cb06b25,Primary,41769e9497540ecd1070a1985e1afc07,7784e4b9e85d9b089bc95a758ef196f1
6061acd871c0690038e82807,Bijoux Indiscrets Désir Métallique Collar Black,Bijoux Indiscrets Désir Métallique 項圈 黑色,,,Bijoux Indiscrets Désir Métallique Collar Black,Bijoux Indiscrets Désir Métallique 項圈 黑色,The Désir Metallique collar from the Bijoux Indiscrets collection combines style and bondage. The collar is designed to create a stylish look while it introduces you to the world of BDSM. Wear it as a beautiful necklace during a n,Bijoux Indiscrets系列的DésirMetallique衣領融合了時尚與束縛。 衣領的設計旨在營造時尚外觀，同時將您帶入BDSM的世界。 晚上外出時，可將其當作一條漂亮的項鍊佩戴，與伴侶獨處時可將其用作項圈。 大環可用於將繩索和袖口連接到衣領。 這個衣領是完美的前戲！ 您準備好興奮了嗎？,"Bijoux Indiscrets Désir Métallique 項圈, Bijoux Indiscrets Désir Métallique Collar, Bijoux Indiscrets, Désir Métallique Collar, Collar, SM,",N,N,,,Y,Bijoux Indiscrets,N,218,0,,215,0,0,0,0,N,,80,E24752,4,+0,1,,,,,,,,,,,,,,,,,,,,,8436562010225,6061acd871c0690038e8280d,Primary,843ff668bdcc350fde353fee2a1d054e,1b0d290b811aed2c9d75c1495bbb8d04
6061ae9b71c069001ae828eb,Obsessive Luiza Thong T-Back L/XL,Obsessive Luiza Thong 特殊花紋丁字褲 L/XL,,,Obsessive Luiza Thong L/XL,Obsessive Luiza Thong 特殊花紋丁字褲 L/XL,"Our designers can work wonders! Even plain, black thong can be a masterpiece! But only if it’s made by Obsessive. Just look at black Luiza thong. From now this embroidered tulip on the back will be his favourite decoration of your",小小一件丁字褲，後面卻藏著性感又精緻的花紋。以蕾絲編織的花紋十分親膚，相信另一半都會愛上這個小細節。本產品彈性極佳，通過品質監控，一定可以為你們熱情如火的夜晚增添一份情趣。   詳細資料： 帶有原創裝飾的經典丁字褲 正面略帶半透明的普通網眼 背面繡花——獨一無二！ 手感柔軟的彈性面料（94% 聚酰胺，6% 彈性纖維）  highly elastic fabric 高彈性物料  這件內衣是由高彈性的面料製成-保證完美貼合你的身形！!  QualityChec,"Obsessive Luiza Thong  L/XL, Obsessive Luiza Thong L/XL, Obsessive,  Luiza Thong,  Thong, Sexy lingerie, 性感内褲,刺繡T back,黑色丁字褲,刺繡丁字褲.黑色T Back, Luiza Thong , 特殊花紋丁",N,N,,,Y,Obsessive,N,80,0,,78,0,0,0,0,N,,27.48,E29774,0,+0,1,,,,,,,,,,,,,,,,,,,,,5900308555187,6061ae9c71c069001ae828f1,Primary,6c290e76d66361156877078523d89d96,0d1390155f831bec968f28fa8c148146
6061b0030dee660017938e50,Obsessive Heartina 3 pcs Set Red S/M,Obsessive Heartina 3件套裝 紅色 S/M,,,Obsessive Heartina 3 pcs Set Red S/M,Obsessive Heartina 3件套裝 紅色 S/M,"3-piece garter set made of lace. With padded cups. Straps are adjustable.Material: 85% Polyamide, 15% elastaneWeight: 141 gramElastic: YesWashing temperature: Hand washBleaching: NoIroning: NoDrycleaning: NoClothes dryer: NoFit: T",Obsessive 為波蘭品牌，款式比較性感大膽，尺碼由S碼至加大都有，絕對適合不同身形的女生。  詳細信息： 絕對驚艷，紅色套裝 鋼絲，蕾絲胸罩–胸圍看起來很棒 可調節的皮帶和吊襪帶以及三個多段式封口–保證完美貼合 吊襪帶，誘人的蕾絲皮帶–強調臀部，看起來非常性感！ 由閃亮的珠寶製成的迷人弓箭和醒目的心形 這套由胸罩，吊襪帶和丁字褲組成 不包括長襪 美觀而富有彈性的面料（85％聚酰胺，15％氨綸）  adjustable closure 可調式背扣,"Obsessive Heartina 3 pcs set S/M, Obsessive, Heartina, 性感内衣, Sexy lingerie,Obsessive Heartina 3件套裝 紅色 S/M, Heartina 3件套裝",N,N,,,Y,Obsessive,N,358,0,,0,0,0,0,0,N,,137.9,E29377,2,+0,1,,,,,,,,,,,,,,,,,,,,,5901688211519,6061b0030dee660017938e56,Primary,d3e03c9ab527716c869b528ba97175be,ef547c1721ba90e9c2054d16699918f9
6061b2868078be00388ea98b,Obsessive 828-CHE-1 Amazing Chemise & Thong Black,Obsessive 828-CHE-1吊帶睡裙和丁字褲 黑色,,,Obsessive 828-CHE-1 Amazing Chemise & Thong Black,Obsessive 828-CHE-1吊帶睡裙和丁字褲 黑色,Elegant negligee with crossed straps at the back and translucent mesh at the front. The shoulder straps are adjustable. Includes thong.,優雅的睡衣，背面配有交叉帶子，正面配有半透明網眼。 肩帶是可調的。 包括丁字褲。,"Obsessive 828-CHE-1 S/M Black,黑色, Obsessive, Obsessive 828-CHE-1 S/M,Obsessive 828-CHE-1 吊帶睡裙和丁字褲 S/M Black，Obsessive 828-CHE-1 Amazing Chemise & Thong S/M Blac",N,N,,,Y,Obsessive,N,260,0,,0,0,0,0,0,N,Y,109,828-CHE-1-SM,1,,1,,,627e16539423721a0fcb518f,,S/M,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,E31282,,,5901688216187,627e16539423721a0fcb5197,Primary,dcfbe153dac3f45e6c12c889f6aae695,e8bc8de000f9acbaab41ac7d6d034ce1
6061b2868078be00388ea98b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627e16539423721a0fcb5190,,L/XL,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,E31283,,,5901688216194,627e16539423721a0fcb519c,Primary,afdd953fbc27ddb2ef781a954eca8481,a301a984e5ff35183ff0d3c6f59e031a
6061b4d0fbdf200038ea1f27,Bijoux Indiscrets Oral Pleasure Mints  Peppermint 12 pcs,Bijoux Indiscrets 口交薄荷糖 無糖薄荷味 12片,,,Bijoux Indiscrets Oral Pleasure Mints  Peppermint 12 pc,Bijoux Indiscrets 口交薄荷糖 無糖薄荷味 12片,"Tasty mints in a nice black box. These mints give oral sex extra stimulation and provide a pleasant tingling sensation on the penis or vagina. Ingrediënten: Sorbitol, xylitol, maltitol, sucralosa, menthol, muntaroma, siliciumdioxi",在一個漂亮的黑盒子裡的清新薄荷糖。 這些薄荷糖會給口交帶來額外的刺激，並在陰莖或陰道上產生令人愉悅的刺痛感。將口腔愉悅轉化為一種非常激烈的體驗。無糖薄荷糖 – 帶有一絲慾望 – 這將使他感到高興。成分：山梨糖醇，木糖醇，麥芽糖醇，三氯蔗糖，薄荷醇，免疫瘤，二氧化矽，氧化鎂，總碳水化合物。,"Bijoux Indiscrets Oral Pleasure Mints Peppermint, Bijoux Indiscrets 口交薄荷糖 無糖薄荷味 12片, 口交薄荷糖 , 薄荷糖, Bijoux Indiscrets,  Oral Pleasure Mints,",N,N,,,Y,Bijoux Indiscrets,N,30,0,,29,0,0,0,0,N,,12.82,BI0151,35,+0,1,,,,,,,,,,,,,,,,,,,,,8436562010249,6061b4d0fbdf200038ea1f2c,Primary,c0a7a2621271246898fed88f216f2fdf,87fa5c9be534221c5189697464218522
6062c20d2a44af14a5510469,Sensuva Handipop Hand Job Massage Gel Cotton Candy 125ml,Sensuva Handipop 可食用手愛凝膠 棉花糖味 125ml,,,Sensuva Handipop Hand Job Massage Gel Cotton Candy 125m,Sensuva Handipop 手指性愛凝膠 棉花糖味 125ml,"Let your hands work their magic to give him a hand massage he will never forget. HandiPop was created to give him an ultra slippery, extra long handjob and at the end of the massage, you can turn him into your favourite lollipop b","想讓雙手發揮的魔力，給他難忘的手交體驗﹖Sensuva手交Gel以一個超滑的質地給他一個豐富體驗，其滑溜質感增加你雙手的魔力，你可以更快速、更順滑把他按摩、打飛機。－ 不容易被人體吸收，能於身體上留一段時間－ 安全成份，可食用配方，方便完成後女士可幫男士口交－ 解決男士下體的臭味問題，臭味都可減低－ 可同時用於安全套、所有玩具－ 水性及不含Glycerin、parben,Glutten－ 素食者(Vegan)亦可使用商品尺寸﹕14.5 X 4 X 4cm容","SENSUVA Handipop Hand Job Massage Gel 手指性愛凝膠 Cotton Candy 棉花糖, Sensuva, 男士自慰專用乳膏, 棉花糖味,Sensuva 按摩gel, 打飛機專用按摩凝膠(棉花糖味)125mL, Sensuva Handipop",N,N,,,Y,Sensuva,N,178,0,,0,0,0,0,0,N,,59.64,E27471,35,+0,1,,,,,,,,,,,,,,,,,,,,,855559007358,6062c20e2a44af14a551046e,Primary,587f6bcb6880147f298fef58fad7d667,c84b650f0b2a9995cbff0f82287ef991
6062c777f3488b00116865b7,Obsessive Luiza Thong T-Back S/M,Obsessive Luiza Thong 特殊花紋丁字褲 S/M,,,Obsessive Luiza Thong T-Back S/M,Obsessive Luiza Thong 特殊花紋丁字褲 S/M,"Our designers can work wonders! Even plain, black thong can be a masterpiece! But only if it’s made by Obsessive. Just look at black Luiza thong. From now this embroidered tulip on the back will be his favourite decoration of your",小小一件丁字褲，後面卻藏著性感又精緻的花紋。以蕾絲編織的花紋十分親膚，相信另一半都會愛上這個小細節。本產品彈性極佳，通過品質監控，一定可以為你們熱情如火的夜晚增添一份情趣。   詳細資料： 帶有原創裝飾的經典丁字褲 正面略帶半透明的普通網眼 背面繡花——獨一無二！ 手感柔軟的彈性面料（94% 聚酰胺，6% 彈性纖維）  highly elastic fabric 高彈性物料  這件內衣是由高彈性的面料製成-保證完美貼合你的身形！!  QualityChec,"Obsessive Luiza Thong  S/M, Obsessive Luiza Thong S/M, Obsessive,  Luiza Thong,  Thong, Sexy lingerie, 性感内褲,刺繡T back,黑色丁字褲,刺繡丁字褲.黑色T Back, Luiza Thong , 特殊花紋丁",N,N,,,Y,Obsessive,N,80,0,,78,0,0,0,0,N,,28.59,OB874BY64,8,+0,1,DIS,,,,,,,,,,,,,,,,,,E27037,,5900308555170,6062c777f3488b00116865bd,Primary,4e95c30f50cfbd38ffd1c050fe1f56f3,4872aea867f472acd78963f78c3a26cd
